team_name,team_id,place_rank,category,score,percent_judges_certified,name,competition_id,location,state,start_date
gk 'que,17453,28,brisket,153.64600000000002,100,33rd Annual American Royal World Series of Barbecue? Invitational,3559,"Kansas City, MO",MO,2012-10-04
gk 'que,17453,7,dessert,167.3712,100,33rd Annual American Royal World Series of Barbecue? Invitational,3559,"Kansas City, MO",MO,2012-10-04
warpath bbq,18361,29,overall,470.8,100,33rd Annual American Royal World Series of Barbecue? Invitational,3559,"Kansas City, MO",MO,2012-10-04
warpath bbq,18361,26,chicken,157.1084,100,33rd Annual American Royal World Series of Barbecue? Invitational,3559,"Kansas City, MO",MO,2012-10-04
warpath bbq,18361,17,pork,167.44,100,33rd Annual American Royal World Series of Barbecue? Invitational,3559,"Kansas City, MO",MO,2012-10-04
warpath bbq,18361,29,brisket,146.2516,100,33rd Annual American Royal World Series of Barbecue? Invitational,3559,"Kansas City, MO",MO,2012-10-04
warpath bbq,18361,6,dessert,168.5372,100,33rd Annual American Royal World Series of Barbecue? Invitational,3559,"Kansas City, MO",MO,2012-10-04
SMOKE ON THIS,95,5,overall,681.6228,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SMOKE ON THIS,95,1,chicken,178.8572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SMOKE ON THIS,95,19,pork ribs,164.56,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SMOKE ON THIS,95,7,pork,171.9656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SMOKE ON THIS,95,16,brisket,166.24,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HOTTY TOTTY BBQ CREW,223,7,overall,680.4572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HOTTY TOTTY BBQ CREW,223,24,chicken,161.6456,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HOTTY TOTTY BBQ CREW,223,1,pork ribs,177.7144,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HOTTY TOTTY BBQ CREW,223,3,pork,173.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HOTTY TOTTY BBQ CREW,223,12,brisket,167.9772,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
CUZ'S CUSTOM COOKING,255,19,overall,658.7768,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
CUZ'S CUSTOM COOKING,255,13,chicken,169.1428,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
CUZ'S CUSTOM COOKING,255,23,pork ribs,162.88,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
CUZ'S CUSTOM COOKING,255,16,pork,166.2284,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
CUZ'S CUSTOM COOKING,255,25,brisket,160.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
The Hoggy Bottom Boys,267,27,overall,642.1944,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
The Hoggy Bottom Boys,267,4,chicken,174.88,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
The Hoggy Bottom Boys,267,28,pork ribs,158.8,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
The Hoggy Bottom Boys,267,19,pork,164.5372,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
The Hoggy Bottom Boys,267,34,brisket,143.9772,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Budro's BBQ,295,26,overall,642.64,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Budro's BBQ,295,32,chicken,153.6344,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Budro's BBQ,295,17,pork ribs,166.2628,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Budro's BBQ,295,21,pork,164.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Budro's BBQ,295,28,brisket,158.2172,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
PARROTHEAD SMOKERS,354,8,overall,674.1832,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
PARROTHEAD SMOKERS,354,12,chicken,169.68,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
PARROTHEAD SMOKERS,354,12,pork ribs,169.6916,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
PARROTHEAD SMOKERS,354,24,pork,162.2516,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
PARROTHEAD SMOKERS,354,5,brisket,172.56,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BBQR'S DELIGHT,359,23,overall,652.4456,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BBQR'S DELIGHT,359,33,chicken,153.0744,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BBQR'S DELIGHT,359,27,pork ribs,161.1428,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BBQR'S DELIGHT,359,10,pork,168.56,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BBQR'S DELIGHT,359,10,brisket,169.6684,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HICKORY PRIME,1037,4,overall,685.6339999999999,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HICKORY PRIME,1037,6,chicken,173.7028,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HICKORY PRIME,1037,7,pork ribs,172,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HICKORY PRIME,1037,12,pork,168.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HICKORY PRIME,1037,6,brisket,171.4056,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HAULIN' BUTT BBQ,1039,3,overall,689.074,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HAULIN' BUTT BBQ,1039,7,chicken,172.56,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HAULIN' BUTT BBQ,1039,11,pork ribs,170.2628,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HAULIN' BUTT BBQ,1039,11,pork,168.5484,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
HAULIN' BUTT BBQ,1039,1,brisket,177.7028,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SWEET DREAMS BBQ,1043,11,overall,672.4572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SWEET DREAMS BBQ,1043,25,chicken,161.1316,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SWEET DREAMS BBQ,1043,14,pork ribs,167.3828,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SWEET DREAMS BBQ,1043,4,pork,173.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
SWEET DREAMS BBQ,1043,8,brisket,170.8228,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BOOTYQUE,1066,1,overall,697.1084,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BOOTYQUE,1066,2,chicken,178.2972,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BOOTYQUE,1066,2,pork ribs,176.5944,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BOOTYQUE,1066,1,pork,175.4056,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
BOOTYQUE,1066,14,brisket,166.8112,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Last Place Pork,1211,21,overall,654.7196,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Last Place Pork,1211,27,chicken,159.9772,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Last Place Pork,1211,16,pork ribs,166.8228,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Last Place Pork,1211,17,pork,165.6912,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
Last Place Pork,1211,21,brisket,162.2284,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cotton patch cooking crew,5393,25,overall,643.8052,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cotton patch cooking crew,5393,28,chicken,159.394,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cotton patch cooking crew,5393,9,pork ribs,171.4172,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cotton patch cooking crew,5393,32,pork,157.6456,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cotton patch cooking crew,5393,29,brisket,155.3484,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
beer-b-que boys,5879,22,overall,653.52,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
beer-b-que boys,5879,21,chicken,163.9428,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
beer-b-que boys,5879,25,pork ribs,162.24,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
beer-b-que boys,5879,20,pork,164.5372,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
beer-b-que boys,5879,20,brisket,162.8,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin' sober...sometimes,8089,2,overall,692,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin' sober...sometimes,8089,5,chicken,174.8572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin' sober...sometimes,8089,13,pork ribs,169.1428,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin' sober...sometimes,8089,5,pork,173.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin' sober...sometimes,8089,3,brisket,174.88,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
shiloh bbq,10118,34,overall,510.2284,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
shiloh bbq,10118,34,chicken,20,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
shiloh bbq,10118,26,pork ribs,161.6684,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
shiloh bbq,10118,14,pork,167.44,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
shiloh bbq,10118,23,brisket,161.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
jordyq,11474,16,overall,662.7428,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
jordyq,11474,19,chicken,164.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
jordyq,11474,20,pork ribs,163.9888,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
jordyq,11474,15,pork,166.8228,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
jordyq,11474,13,brisket,167.4056,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
kokomo q,11959,9,overall,674.1484,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
kokomo q,11959,8,chicken,171.9656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
kokomo q,11959,5,pork ribs,172.5716,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
kokomo q,11959,25,pork,161.0856,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
kokomo q,11959,11,brisket,168.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
plumb crazy q,12808,10,overall,673.6116,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
plumb crazy q,12808,22,chicken,163.406,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
plumb crazy q,12808,22,pork ribs,163.3828,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
plumb crazy q,12808,8,pork,170.2628,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
plumb crazy q,12808,2,brisket,176.56,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
tcp/ipig,12843,14,overall,670.2744,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
tcp/ipig,12843,9,chicken,171.44,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
tcp/ipig,12843,18,pork ribs,165.1084,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
tcp/ipig,12843,9,pork,168.5716,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
tcp/ipig,12843,17,brisket,165.1544,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin o's,13348,13,overall,671.8972,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin o's,13348,17,chicken,165.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin o's,13348,3,pork ribs,176.5716,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin o's,13348,29,pork,159.9312,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
smokin o's,13348,9,brisket,170.2744,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pig'n & grin'n bbq,16066,12,overall,671.9316,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pig'n & grin'n bbq,16066,11,chicken,169.68,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pig'n & grin'n bbq,16066,15,pork ribs,166.84599999999998,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pig'n & grin'n bbq,16066,6,pork,172.0228,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pig'n & grin'n bbq,16066,18,brisket,163.3828,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
hawgamania,16594,17,overall,661.1084,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
hawgamania,16594,14,chicken,169.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
hawgamania,16594,6,pork ribs,172.56,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
hawgamania,16594,28,pork,160.0228,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
hawgamania,16594,26,brisket,159.4056,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
10 bones bbq,16805,15,overall,669.5656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
10 bones bbq,16805,16,chicken,167.3828,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
10 bones bbq,16805,8,pork ribs,171.9656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
10 bones bbq,16805,22,pork,163.9656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
10 bones bbq,16805,15,brisket,166.2516,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
piglitically incorrect bbq,16984,20,overall,655.8856,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
piglitically incorrect bbq,16984,20,chicken,163.9656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
piglitically incorrect bbq,16984,24,pork ribs,162.24,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
piglitically incorrect bbq,16984,13,pork,168,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
piglitically incorrect bbq,16984,22,brisket,161.68,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pellet porkers,17274,6,overall,680.4684,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pellet porkers,17274,3,chicken,175.4056,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pellet porkers,17274,10,pork ribs,170.8572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pellet porkers,17274,26,pork,161.0856,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
pellet porkers,17274,4,brisket,173.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cannonball express,18459,18,overall,661.0284,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cannonball express,18459,29,chicken,157.7028,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cannonball express,18459,4,pork ribs,173.1084,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cannonball express,18459,30,pork,159.3828,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
cannonball express,18459,7,brisket,170.8344,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
ribdiculous bbq,18734,31,overall,633.5656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
ribdiculous bbq,18734,10,chicken,171.4056,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
ribdiculous bbq,18734,32,pork ribs,155.36,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
ribdiculous bbq,18734,33,pork,155.9428,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
ribdiculous bbq,18734,32,brisket,150.8572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
butts n stuff,19259,29,overall,640.9712,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
butts n stuff,19259,30,chicken,154.2512,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
butts n stuff,19259,29,pork ribs,158.8,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
butts n stuff,19259,2,pork,174.2628,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
butts n stuff,19259,31,brisket,153.6572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
city smoke bbq,20013,24,overall,645.1656,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
city smoke bbq,20013,18,chicken,164.5828,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
city smoke bbq,20013,30,pork ribs,156.5944,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
city smoke bbq,20013,18,pork,165.1312,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
city smoke bbq,20013,27,brisket,158.8572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
squeal good bbq,20014,28,overall,641.554,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
squeal good bbq,20014,15,chicken,169.1084,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
squeal good bbq,20014,34,pork ribs,148.5372,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
squeal good bbq,20014,27,pork,160.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
squeal good bbq,20014,19,brisket,163.3828,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
big boyz cooking crew,20015,30,overall,637.5428,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
big boyz cooking crew,20015,26,chicken,160.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
big boyz cooking crew,20015,21,pork ribs,163.9772,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
big boyz cooking crew,20015,31,pork,158.2628,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
big boyz cooking crew,20015,30,brisket,154.7772,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
sweat hogs,20016,32,overall,622.1256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
sweat hogs,20016,31,chicken,153.68,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
sweat hogs,20016,31,pork ribs,156.5256,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
sweat hogs,20016,23,pork,162.2628,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
sweat hogs,20016,33,brisket,149.6572,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
patterson brew & que,20017,33,overall,621.0284,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
patterson brew & que,20017,23,chicken,162.8228,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
patterson brew & que,20017,33,pork ribs,153.68,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
patterson brew & que,20017,34,pork,143.4056,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
patterson brew & que,20017,24,brisket,161.12,100,33rd Annual American Royal World Series of Barbecue? Open,3786,"Kansas City, MO",MO,2012-10-04
wright on q,6383,3,overall,511.3828,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
wright on q,6383,7,backyard chicken,167.9656,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
wright on q,6383,2,backyard pork,173.1428,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
wright on q,6383,4,backyard ribs,170.2744,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
hell on squeals,8585,5,overall,508.4916,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
hell on squeals,8585,4,backyard chicken,170.8344,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
hell on squeals,8585,5,backyard pork,170.8228,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
hell on squeals,8585,9,backyard ribs,166.8344,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
rosser's bbq,11482,10,overall,497.1204,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
rosser's bbq,11482,10,backyard chicken,166.2628,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
rosser's bbq,11482,9,backyard pork,166.8688,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
rosser's bbq,11482,10,backyard ribs,163.9888,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
the real squeal bbq,11484,2,overall,514.2628,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
the real squeal bbq,11484,8,backyard chicken,167.4172,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
the real squeal bbq,11484,1,backyard pork,177.7028,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
the real squeal bbq,11484,7,backyard ribs,169.1428,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
groundhog smokers,12690,7,overall,502.1596,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
groundhog smokers,12690,13,backyard chicken,162.7884,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
groundhog smokers,12690,6,backyard pork,169.7028,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
