id,kcbs_competition_id,name,location,state,start_date,is_state_championship,prize_amount,percent_judges_certified
3946,7321,*Dadfest Barbeque Cook-Off (BACKYARD ONLY),"Kansas City, MO",MO,6/18/2017,FALSE,2000,
3947,6704,*Rotary Rockn Ribs(BACKYARD),"LaCrosse, WI",WI,6/23/2017,FALSE,5000,100
3948,6705,*Rotary Rockn Ribs,"LaCrosse, WI",WI,6/23/2017,TRUE,10000,100
3949,6794,*Heritage Days BBQ Showdown,"Belvidere, IL",IL,6/23/2017,TRUE,12650,
3950,6877,Silicon Valley BBQ Championship,"Santa Clara, CA",CA,6/23/2017,TRUE,25000,93
3951,6904,Hog Wild BBQ Festival,"Chandler, OK",OK,6/23/2017,TRUE,6600,100
3952,6908,Great Lenexa BBQ Battle-Kansas State Championship,"Lenexa , KS",KS,6/23/2017,TRUE,18800,89
3953,6909,9th Annual Auburn Hills Barbecue Cook-off,"Auburn Hills, MI",MI,6/23/2017,TRUE,8000,100
3954,6994,Smokin On The Pecos-Doubleheader-Day 1,"Artesia, NM",NM,6/23/2017,TRUE,15000,100
3955,7066,Rib Fest 2017(BACKYARD),"Sioux, IA",IA,6/23/2017,FALSE,1750,
3956,7100,Sam's Club National BBQ Tour,"Birmingham, AL",AL,6/23/2017,TRUE,10000,
3957,7157,Blount County BBQ Bash,"Maryville, TN",TN,6/23/2017,TRUE,10000,100
3958,7199,*Covington Cork & Pork Festival,"Covington, VA",VA,6/23/2017,TRUE,7500,
3959,7239,Freedom Fest BBQ Cook-Off ,"Willard, MO",MO,6/23/2017,TRUE,7000,100
3960,7316,Smoke on the Diamond (BACKYARD ONLY),"Brookwood, AL",AL,6/23/2017,FALSE,3000,50
3961,6831,*Giant National Capital Barbecue Battle,"Washington, DC",DC,6/24/2017,TRUE,,98
3962,6995,Smokin On The Pecos-Doubleheader-Day 2,"Artesia, NM",NM,6/24/2017,TRUE,15000,100
3963,7136,Montana BBQ Cook-Off,"ABSAROKEE, MT",MT,6/24/2017,TRUE,10000,100
3964,7242,*2nd Annual St. Louis Kosher BBQ Competition(COMPETIEORS SERIES)(JUDGES FULL),"St.Louis, MO",MO,6/24/2017,FALSE,100,100
3965,7098,Sam's Club National BBQ Tour (Regional),"Bartlett, TN",TN,6/30/2017,FALSE,20000,
3966,7143,*Patriotism In the Park BBQ Contest (BACKYARD ONLY)(JUDGES FULL),"Bristow, OK",OK,6/30/2017,FALSE,4450,
3967,7155,*Grillin and Chillin,"Chillicothe, MO",MO,6/30/2017,TRUE,5000,98
3968,7186,Grillin' in Grafton,"Graffton, WI",WI,6/30/2017,TRUE,5000,
3969,7261,Back to Mayberry,"Rodney, IA",IA,6/30/2017,TRUE,5000,
3970,7270,Assumption Fest Smokin Hot BBQ 2nd Annual,"Assumption, IL",IL,6/30/2017,TRUE,7000,
3971,7236,*I-39 Smokin Car Show,"Minonk, IL",IL,7/1/2017,TRUE,3000,
3972,6725,SC Festival of Discovery(PALMETTO BBQ SERIES),"Greenwood, SC",SC,7/6/2017,TRUE,25000,
3973,6743,I love Barbecue & Music Festival,"Lake Placid, NY",NY,7/7/2017,TRUE,10000,100
3974,6865,*Ohio Veterans Barbecue Cook-Off,"Kettering, OH",OH,7/7/2017,TRUE,6000,
3975,6890,New Jersey State Barbecue Championship,"North Wildwood , NJ",NJ,7/7/2017,TRUE,10000,100
3976,6958,*16th Annual Bordertown Bash ,"Fort Smith, AR",AR,7/7/2017,TRUE,8800,100
3977,7003,Wine Country Big Q Competition and Festival,"Petaluma, CA",CA,7/7/2017,TRUE,9000,
3978,7030,10th Annual Wellsville BBQ Cookoff,"Wellsville, MO",MO,7/7/2017,TRUE,5475,
3979,7033,Johnson County Fair BBQ Challenge,"Warrensburg, MO",MO,7/7/2017,TRUE,4550,98
3980,7109,Sam's Club National BBQ Tour,"Indianapolis, IN",IN,7/7/2017,FALSE,10000,
3981,7150,Cumberland Plateau BBQ Cook-Off & Cruise In (DAY 1),"Jamestown, TN",TN,7/8/2017,TRUE,10000,93
3982,7311,Red White Blue and Que Presented by Lucas Oil Speedway,"Wheatland, MO",MO,7/8/2017,TRUE,5000,100
3983,7196,Cumberland Plateau BBQ Cook-off & Cruise In (Day 2),"Jamestown, TN",TN,7/9/2017,TRUE,10000,100
3984,6879,*Gold Ribbin' BBQ Fest of Greater Green Bay-Heat1,"Green Bay, WI",WI,7/14/2017,TRUE,17500,
3985,6957,*BBQ 'Loo & Blues TOO!,"Waterloo, IA",IA,7/14/2017,TRUE,8100,100
3986,6989,Cookin On Kampeska,"Watertown, SD",SD,7/14/2017,TRUE,8400,90
3987,7049,Wolf Creek Wildblue BBQ ,"Burlington, KS",KS,7/14/2017,TRUE,9000,100
3988,7085,*Chillin & Grillin In The Glades,"Wise, VA",VA,7/14/2017,TRUE,7500,100
3989,7110,Sam's Club National BBQ Tour,"South Bend, IN",IN,7/14/2017,FALSE,10000,100
3990,7275,*Keepers of the Fire BBQ Contest,"Mayetta, KS",KS,7/14/2017,TRUE,10425,100
3991,7344,The Georgia Smithfield Guinea Pig,"Cummings, GA",GA,7/14/2017,TRUE,10600,100
3992,6840,*2017 Clayton BBQ Cook-off a KCBS(Competitor Series) event Sponsored by the CBCA,"Clayton, CA",CA,7/15/2017,FALSE,5000,100
3993,6880,*Gold Ribbin' BBQ Fest of Greater Green Bay-Heat 2,"Green Bay, WI",WI,7/15/2017,TRUE,15000,100
3994,6941,*Rotary Ribs and Rhythm & Blues,"Auburn, NY",NY,7/15/2017,TRUE,4000,100
3995,7210,*Smokin at the Ballpark BBQ Fest,"Old Orchard Beach, ME",ME,7/15/2017,TRUE,7500,90
3996,6717,Riverfest Community Festival,"Bellevue, NE",NE,7/21/2017,TRUE,7000,
3997,6862,*Central Illinois BBQ Throwdown (JUDGES FULL),"Peoria, IL",IL,7/21/2017,TRUE,10650,100
3998,6981,*Up in Smoke BBQ Bash,"Mason City, IA",IA,7/21/2017,TRUE,8850,92
3999,7002,WNC BBQ Festival(Smokin in the Valley),"Maggie Valley, NC",NC,7/21/2017,TRUE,10200,100
4000,7035,Arvada on Tap - A Craft Beer and BBQ Fest,"Arvada, CO",CO,7/21/2017,TRUE,10000,100
4001,7111,Sam's Club National BBQ Tour,"Eagan, MN",MN,7/21/2017,TRUE,10000,
4002,7175,Smoke on the Square,"Vernon, IN",IN,7/21/2017,TRUE,5000,100
4003,7222,Smoke on the mountain BBQ championship,"Galax, VA",VA,7/21/2017,TRUE,5500,
4004,7233,*BBQ & BREWS,"Birch Run, MI",MI,7/21/2017,TRUE,6000,
4005,6830,Dodge City Days National Beef Smokin' Saddles BBQ Contest,"Dodge City, KS",KS,7/28/2017,TRUE,15000,100
4006,6912,*The Great Adirondack BBQ,"Old Forge, NY",NY,7/28/2017,TRUE,15000,100
4007,6950,*Smoke in the Grove(JUDGES FULL),"Spring Grove, PA",PA,7/28/2017,TRUE,9000,100
4008,6961,Smokin Hot Cars & BBQ,"Iola, KS",KS,7/28/2017,TRUE,6000,
4009,6966,EffingHam-Jam,"Effingham, IL",IL,7/28/2017,TRUE,6000,100
4010,7046,*Cotton Pickin BBQ Cook-off,"Hartselle, Al",Al,7/28/2017,TRUE,8200,100
4011,7090,Gilroy Garli-Que Challenge,"Gilroy, CA",CA,7/28/2017,TRUE,7500,100
4012,7112,Sam's Club National BBQ Tour,"Ankeny, IA",IA,7/28/2017,TRUE,10000,
4013,7197,*Racing for the BBQ,"Lee's Summit, MO",MO,7/28/2017,TRUE,4600,100
4014,7238,*BBQ-Fest Cooking Contest,"Dyersburg , TN",TN,7/28/2017,TRUE,13000,100
4015,7257,8th Annual Vista BBQ Classic(JUDGES FULL),"Vista, CA",CA,7/28/2017,TRUE,10000,100
4016,7308,*Fire on the Mountain,"Leburn, KY",KY,7/28/2017,TRUE,5000,100
4017,7324,Smoke on the Shrine Lake & Bluegrass Festival (PALMETTO BBQ SERIES),"Summerville, SC",SC,7/28/2017,TRUE,10000,100
4018,6963,*Binghamton BBQ Bash(COMPETITOR'S) (JUDGES FULL),"Johnson City, NY",NY,7/29/2017,FALSE,,
4019,7062,The Harpoon Brewery BBQ Festival,"WINDSOR, VT",VT,7/29/2017,TRUE,6000,100
4020,6838,Badger Brews & Que,"Port Washington, WI",WI,8/4/2017,TRUE,4000,
4021,6864,*Our Lady of Victory Holy Smokes BBQ Competition,"Cincinnati, OH",OH,8/4/2017,TRUE,7000,100
4022,6971,*Pigs & Pedals,"Asheboro, NC",NC,8/4/2017,TRUE,12000,100
4023,7012,San Luis Valley Beat the Heat BBQ,"Alamosa, CO",CO,8/4/2017,TRUE,15000,100
4024,7123,Sam's Club National BBQ Tour,"South Windsor, CT",CT,8/4/2017,TRUE,10000,100
4025,7135,Dillard Bluegrass & Barbeque Festival,"Dillard, GA",GA,8/4/2017,TRUE,10750,100
4026,7151,Laurie Hillbilly BBQ ,"Laurie, MO",MO,8/4/2017,TRUE,6775,93
4027,7240,All American BBQ Throwdown,"Westland, MI",MI,8/4/2017,TRUE,6000,100
4028,7246,*Pit at the Park,"Macungie, PA",PA,8/4/2017,TRUE,4175,100
4029,7295,Omaha Steaks Nebraska BBQ Championship Day -1,"Omaha, NE",NE,8/4/2017,TRUE,23500,100
4030,7398,Smithfield BBQ Classic ,"Smithfield , VA",VA,8/4/2017,TRUE,10600,100
4031,7296,Omaha Steaks Nebraska BBQ Championship Day -2,"Omaha, NE",NE,8/5/2017,TRUE,23500,100
4032,6782,Mountain High BBQ Festival & Car Show,"Franklin, NC",NC,8/11/2017,TRUE,12000,100
4033,6789,Ceres Bands Brews & BBQ Throwdown / Formerly Smoke on the River,"Ceres, CA",CA,8/11/2017,TRUE,7300,100
4034,6914,Smokin in McMinnville,"McMinnville, TN",TN,8/11/2017,TRUE,12000,
4035,6997,"*Casa Grab, Root & Growl","Woodward, OK",OK,8/11/2017,TRUE,10000,100
4036,7000,*Smokin Trackside BBQ Bash,"Winston, MO",MO,8/11/2017,TRUE,4000,
4037,7124,Sam's Club National BBQ Tour,"N. Charleston, SC",SC,8/11/2017,FALSE,10000,100
4038,7260,Maryland  State BBQ Bash,"Bel Air, MD",MD,8/11/2017,TRUE,12500,100
4039,7342,*Q'ing to Cure Childhood Cancer BBQ Cookoff,"Conroe, TX",TX,8/11/2017,FALSE,10000,94
4040,7347,Northwood Triple Crown(BACKYARD),"Antigo, WI",WI,8/11/2017,FALSE,1000,
4041,7190,New London's Best BBQ Chef Competiton,"New London, CT",CT,8/12/2017,TRUE,5500,100
4042,7289,*Vine Street BBQ Competition (BACKYARD ONLY)(JUDGES FULL),"Park Ridge , IL",IL,8/12/2017,FALSE,600,
4043,7350,Seward County Fair Rib Rally(COMPETITOR'S SERIES),"Seward , NE",NE,8/12/2017,FALSE,350,100
4044,6758,Pepsi WY State Championship BBQ & Bluegrass Festival,"Worland, WY",WY,8/18/2017,TRUE,10000,
4045,6801,Del Mar BBQ Championship,"Del Mar, CA",CA,8/18/2017,TRUE,,
4046,6818,Lassen County Annual BBQ Cook-Off,"Susanville, CA",CA,8/18/2017,TRUE,8000,100
4047,6910,BBQ and Fly In on the River,"Excelsior Springs, MO",MO,8/18/2017,TRUE,10000,100
4048,6959,Hudson Valley Ribfest,"New Paltz, NY",NY,8/18/2017,TRUE,6200,100
4049,7009,Big Bad BBQ in Boydton,"Boydton, VA",VA,8/18/2017,TRUE,6200,100
4050,7028,SMSU Smokefest,"Marshall, MN",MN,8/18/2017,TRUE,10000,
4051,7032,Madison Ribberfest BBQ & Blues Festival,"Madison, IN",IN,8/18/2017,TRUE,11300,
4052,7125,Sam's Club National BBQ Tour,"Asheville, NC",NC,8/18/2017,FALSE,10000,
4053,7153,*Cape Jaycees BBQ Fest,"Cape Girardeau, MO",MO,8/18/2017,TRUE,10000,
4054,7206,*Smokin on Oak,"Bonner Springs, KS",KS,8/18/2017,TRUE,3500,100
4055,6710,*Hudson Bay Heritage Days BBQ Cook Off,"DuPont, WA",WA,8/19/2017,TRUE,7100,98
4056,7359,*McHenry Rotary Blues Brews & BBQ ,"McHenry, IL",IL,8/19/2017,TRUE,5000,6
4057,7381,*Total Eclips of the Q Presented BY La Bella Casa (BACK YARD ),"Carrollton, MO",MO,8/20/2017,FALSE,900,
4058,6928,6th Annual Death Door Barbeque(DAY 1),"Washington Island, WI",WI,8/24/2017,TRUE,8000,
4059,6773,BBQ on the Bricks,"Kearney, NE",NE,8/25/2017,TRUE,11000,100
4060,6814,10th Annual Big Island BBQ,"Albert Lea, MN",MN,8/25/2017,TRUE,10200,68
4061,6861,6th Annual Death Door Barbeque(DAY 2),"Washington Island, WI",WI,8/25/2017,TRUE,8000,
4062,6924,*Raider Red Meats BBQ & Ribeye Championship,"Lubbock, TX",TX,8/25/2017,TRUE,12500,97
4063,6968,Grill Games,"Kenosha, WI",WI,8/25/2017,TRUE,7000,47
4064,7010,*The Great Catskill MTN BBQ Fest,"Fleischmanns, NY",NY,8/25/2017,TRUE,,99
4065,7020,Grills N Grills,"penn Valley, CA",CA,8/25/2017,TRUE,6000,100
4066,7051,New Holland Summer Fest,"New Holland, PA",PA,8/25/2017,TRUE,10700,100
4067,7060,Great American BBQ Festival,"Franklin, TN",TN,8/25/2017,TRUE,8000,100
4068,7063,Hill City Wine Brew & BBQ,"Hill City, SD",SD,8/25/2017,TRUE,11400,
4069,7077,"*East Central State BBQ Cook-Off, Paola Roots Festival","Paola, KS",KS,8/25/2017,TRUE,4300,
4070,7126,Sam's Club National BBQ Tour (Regional),"Richmond, VA",VA,8/25/2017,TRUE,20000,
4071,7127,Pigs and Peaches BBQ Festival(GBC QUALIFIER),"Kennesaw, GA",GA,8/25/2017,TRUE,12150,100
4072,7319,Wild West BBQ Shoot Out,"West Wendover, NV",NV,8/25/2017,TRUE,35000,100
4073,7348,*Montana Pitmaster Classic,"Bozeman, MT",MT,8/25/2017,TRUE,12135,
4074,7384,*Western Legends Roundup BBQ Cook Off(BACKYARD ONLY),"Kanab, UT",UT,8/25/2017,FALSE,3000,100
4075,6441,HAVA Nagrilla 2017 Kosher (Competitor's Series)(Judges Full),"Wynnewood, PA",PA,8/26/2017,FALSE,,
4076,7376,Indiana Bacon Festival( BACKYARD),"Delphi, IN",IN,8/26/2017,FALSE,1050,100
4077,7382,Pikes Peak BBQ Showdown(BACKYARD ONLY),"Woodland Park, CO",CO,8/26/2017,FALSE,1000,100
4078,7385,*First Annual Half Way to St.Pat's BBQ Contest ,"Emmetsburg, IA",IA,8/26/2017,TRUE,5000,95
4079,7363,38th American Royal World Series of Barbecue (INVITATIONAL),"Kansas City, KS",KS,8/31/2017,TRUE,31300,100
4080,7093,7th Annual Smokin' In The Bogs,"Warrens, WI",WI,9/1/2017,TRUE,,100
4081,7113,Sam's Club National BBQ Tour,"Traverse City, MI",MI,9/1/2017,TRUE,10000,100
4082,7189,Smoke the Town,"Leon, IA",IA,9/1/2017,TRUE,3400,98
4083,7215,PigMania Lebanon State Championship BBQ & Music Festival( TEAMS AND JUDGES FULL),"Lebanon, OH",OH,9/1/2017,TRUE,15000,100
4084,7237,*Beach Boogie and BBQ Festival (PALMETTO BBQ SERIES),"Myrtle Beach, SC",SC,9/1/2017,TRUE,7460,99
4085,7364,38th American Royal World Series of Barbecue (OPEN),"Kansas City, KS",KS,9/1/2017,TRUE,68850,82
4086,6900,*Bedford Blues & BBQ Festival (JUDGES FULL),"Bedford, TX",TX,9/2/2017,TRUE,,100
4087,6953,Big Muddy Brew N Que,"Winona, MN",MN,9/2/2017,TRUE,,
4088,7192,Septemberfest BBQ & Rib-eye Steak Cookoff Challenge,"Omaha, NE",NE,9/2/2017,TRUE,7550,100
4089,7282,*Redwood Coast Grills Gone Wild,"Crescent City, CA",CA,9/2/2017,TRUE,9650,100
4090,7459,"Blues, Views & BBQ Festival's Cookin' for a Cause(COMPETITOR","Westport, CT",CT,9/2/2017,FALSE,,100
4091,6779,*Smoke On The Ohio(JUDGES FULL),"Mt.Vernon, IN",IN,9/8/2017,TRUE,7500,100
4092,6796,13th Annual Recovery Fest/8th Annual BBQ State Championship,"Richmond, VA",VA,9/8/2017,TRUE,5000,100
4093,6925,*Beak Week BBQ Challenge,"Goldsboro, NC",NC,9/8/2017,TRUE,,100
4094,6943,"Ribs, Rod & Rock'n Roll","Vermillion, SD",SD,9/8/2017,TRUE,9000,100
4095,6985,International Goat Days Championship BBQ Contest-SMOKIN IN THE GOAT PEN,"Millington , TN",TN,9/8/2017,TRUE,8000,100
4096,7036,*Derby BBQ Festival(JUDGES FULL),"Derby, KS",KS,9/8/2017,TRUE,10000,99
4097,7044,*Hot Pursuit BBQ,"Shawnee, OK",OK,9/8/2017,TRUE,10000,100
4098,7047,Puckaway Pigfest,"Montello, WI",WI,9/8/2017,TRUE,5750,
4099,7076,Tony Stone-Cookeville Cook-off,"Cookeville, TN",TN,9/8/2017,TRUE,10100,100
4100,7107,Sam's Club National BBQ Tour,"Kansas City, MO",MO,9/8/2017,TRUE,10000,100
4101,7156,Colorado Pork & Hops Challenge,"Grand Jct, CO",CO,9/8/2017,TRUE,,
4102,7179,*Silver Lake Apple BBQ Festival,"Silver Lake, MI",MI,9/8/2017,TRUE,7500,100
4103,7258,Hog Wild West BBQ Contest,"Leavenworth, KS",KS,9/8/2017,TRUE,3300,
4104,7056,Green Mountain BBQ Championship,"Randolph, VT",VT,9/9/2017,TRUE,4095,100
4105,7207,Kansas City Kosher BBQ Championship (COMPETITOR'S SERIES),"Overland Park, KS",KS,9/9/2017,FALSE,,
4106,6812,Tilley Harley-Davidson Biker Blues BBQ Rally and BBQ Classic,"Salisbury, NC",NC,9/15/2017,TRUE,15110,100
4107,6878,Bands & BBQ at the Point,"Carrollton, KY",KY,9/15/2017,TRUE,9000,100
4108,6940,*Rock'n Brews & BBQ Festival,"Boise, ID",ID,9/15/2017,TRUE,9500,96
4109,6990,*Butler Chambers Of Commerce BBQ & Hucksters Days,"Butler, MO",MO,9/15/2017,TRUE,,
4110,7016,3rd Annual Hot Q's & Cold Brews BBQ Championship,"Oroville, CA",CA,9/15/2017,TRUE,25000,100
4111,7043,Jesse James Barbeque Cook Out,"Kearney, MO",MO,9/15/2017,TRUE,5025,100
4112,7080,Rock'n Ribville (GBC QUALIFIER),"Lawrenceville, GA",GA,9/15/2017,TRUE,10000,100
4113,7114,Sam's Club National BBQ Tour (Regional),"Madison, WI",WI,9/15/2017,FALSE,20000,
4114,7137,*Cherokee Strip BBQ Cook-Off,"Ponca City, OK",OK,9/15/2017,TRUE,15250,100
4115,7152,*Currituck Heritage Festival,"Powells Point, NC",NC,9/15/2017,TRUE,11500,100
4116,7171,KTD Smokin ' Gobbler Cook-Off,"Worthington, MN",MN,9/15/2017,TRUE,8200,100
4117,7231,*Smokin on the Rez BBQ and Music Festival (DAY 1) (JUDGES LIST FULL),"Ridgeland, MS",MS,9/15/2017,TRUE,5200,100
4118,7271,Big Brother Big Sister Riverfest ,"Decatur, AL",AL,9/15/2017,TRUE,14000,100
4119,7312,*Grillin'@Gator Grounds ,"Bunkie, LA",LA,9/15/2017,TRUE,3050,100
4120,7346,*Smokin on the White,"Batesville , AR",AR,9/15/2017,TRUE,,
4121,7396,Smoke on the Water New Jersey State Barbecue Championship,"Atlantic City, NJ",NJ,9/15/2017,TRUE,15000,100
4122,7053,Table Rock Boats and Bones,"Kimberling, MO",MO,9/16/2017,TRUE,20000,100
4123,7274,*Smokin on the Rez BBQ and Music Festival (DAY2) (JUDGES LIST FULL),"Ridgeland, MS",MS,9/16/2017,TRUE,3525,100
4124,6852,*Que by the Sea,"Seaside Heights, NJ",NJ,9/22/2017,TRUE,11000,100
4125,6886,Butts and Beans BBQ Challenge,"Newton, NC",NC,9/22/2017,TRUE,12050,
4126,6936,Grilling & Chillin BBQ,"Owensboro, KY",KY,9/22/2017,TRUE,9000,100
4127,6937,Murphysboro BBQ Cookoff,"Murphysboro, IL",IL,9/22/2017,TRUE,12200,100
4128,6939,Shawnee Great Grillers State Championship Barbeque ,"Shawnee, KS",KS,9/22/2017,TRUE,4800,97
4129,6947,Smoke in the Park,"Lemoyne, PA",PA,9/22/2017,TRUE,,
4130,6973,*Great Maine BBQ Challenge,"Bangor, ME",ME,9/22/2017,TRUE,17000,100
4131,7006,"Bikes, Blues and BBQ","Fayetteville, AR",AR,9/22/2017,TRUE,21800,100
4132,7078,Tri City BBQ Fest,"Denison, IA",IA,9/22/2017,TRUE,11000,100
4133,7092,*Jammin In JC Blues & BBQ Festival,"Junction City, KS",KS,9/22/2017,TRUE,5000,100
4134,7108,Sam's Club National BBQ Tour (Regional),"Edmond, OK",OK,9/22/2017,FALSE,20000,
4135,7234,Oinktoberfest,"Clarence, NY",NY,9/22/2017,TRUE,8800,100
4136,7241,BBBrew For Hope,"Ft.Collins, CO",CO,9/22/2017,TRUE,6000,100
4137,7263,First Tennessee Bank Bluegrass & BBQ (COMPETITOR'S SERIES)(JUDGES FULL),"Columbia, TN",TN,9/22/2017,FALSE,2175,100
4138,7277,*Smoke in the Valley,"Pikeville, TN",TN,9/22/2017,TRUE,,95
4139,7338,*The Rumble on the River presented by TheBBQSuperStore.com,"Grand Haven , MI",MI,9/22/2017,TRUE,7500,100
4140,7365,Smokin in The Hills (Limited to the first 25 teams),"Hillsboro, OH",OH,9/22/2017,TRUE,5000,100
4141,7393,Smoke & Soul Fest,"Casper, WY",WY,9/22/2017,FALSE,8000,98
4142,7297,*Barbeque on the Hill (COMPETITOR'S SERIES),"Blue Island, IL",IL,9/23/2017,FALSE,,96
4143,6730,*Dells BBQ Bash(BACKYARD ONLY),"Wisconsin Dells , WI",WI,9/29/2017,TRUE,3000,
4144,6853,*Smoke On the Trails,"Gardner, KS",KS,9/29/2017,TRUE,10000,
4145,6858,*Smokin-in-Sapulpa 4th Annual BBQ,"Sapulpa, OK",OK,9/29/2017,TRUE,5470,98
4146,6956,*Bryant's Buzzin BBQ Bash,"Bryant, AR",AR,9/29/2017,TRUE,7500,98
4147,7130,*Smoking in the Golden Valley,"Clinton, MO",MO,9/29/2017,TRUE,5000,
4148,7170,Porktober Que,"Dothan, AL",AL,9/29/2017,TRUE,,100
4149,7184,*Downtown Jonesboro BBQ Festival,"Jonesboro, AR",AR,9/29/2017,TRUE,10000,100
4150,7223,BBQ in the Badlands,"Glendive, MT",MT,9/29/2017,TRUE,7500,96
4151,7323,*Unruly Country Brew N' Que Festival(JUDGES FULL),"Sonora, CA",CA,9/29/2017,TRUE,,100
4152,7330,Rim County BBQ Classic and Testicle Festival ,"Payson, AZ",AZ,9/29/2017,TRUE,10000,94
4153,7379,LuLu's Brew & Que,"Brighton, Co",Co,9/29/2017,FALSE,,100
4154,7008,"*Red, White and Que","Cresskill, NJ",NJ,9/30/2017,TRUE,5000,
4155,6811,Jim Beam BBQ Classic,"Springfield, KY",KY,10/6/2017,TRUE,10000,100
4156,6867,*Decatur's Smokin BBQ Festival(JUDGES FULL),"Decatur, IL",IL,10/6/2017,TRUE,10000,99
4157,6962,*BBQ & Blues on the Levee,"Helena, AR",AR,10/6/2017,TRUE,7000,100
4158,6988,*Independence Fire & Ice BBQ,"Independence, MO",MO,10/6/2017,TRUE,12750,
4159,7142,*Harbor-Que,"Winthrop Harbor, IL",IL,10/6/2017,TRUE,5000,100
4160,7068,*Roast N Boast BBQ,"Columbus, MS",MS,10/6/2017,TRUE,9000,100
4161,7191,Que & Cruz,"Louisa, VA",VA,10/6/2017,TRUE,5000,100
4162,7193,*Go Hog Wild Arkansas BBQ Championship,"Sheridan, AR",AR,10/6/2017,TRUE,5000,94
4163,7252,Squealin in the Square(PALMETTO BBQ SERIES),"Laurens, SC",SC,10/6/2017,TRUE,7400,100
4164,7293,*Devon Grube Memorial BBQ Classic,"Virginia Beach, VA",VA,10/6/2017,TRUE,10000,100
4165,7300,Keystone Classic BBQ,"Harrisburg, PA",PA,10/6/2017,TRUE,7250,100
4166,7328,National Pro BBQ Tour Championship,"Bentonville, AR",AR,10/6/2017,FALSE,,
4167,7336,"Riverside Blues, Brews & BBQ Festival","Greenfield, MA",MA,10/6/2017,TRUE,4450,100
4168,7399,*Clarksville BBQ Bash (COMPETITOR'S SERIES ),"Clarksville, TN",TN,10/6/2017,FALSE,3000,
4169,7417,*Wisconsin Colorfest & BBQ Bash ,"Turtle Lake, WI",WI,10/6/2017,TRUE,6800,100
4170,7341,Smoke on the Water(BACKYARD ONLY),"Guntersville, AL",AL,10/7/2017,FALSE,10000,100
4171,7449,"Holmes Drywall Supply, Inc(BACKYARD ONLY INVITE ONLY)","Kansas City, MO",MO,10/11/2017,FALSE,,
4172,6917,CIBR-BBQ Central Illinois Bragging Right BBQ ,"Arthur, IL",IL,10/13/2017,TRUE,12000,100
4173,7013,Anchor City Cook Off,"Centralia, MO",MO,10/13/2017,TRUE,5100,100
4174,7074,The Real Squeal BBQ & Music Festival (GBC Qualifier),"Lyons, GA",GA,10/13/2017,TRUE,20000,100
4175,7132,Eastern Carolina BBQ Throw Down,"Rocky Mount, NC",NC,10/13/2017,TRUE,20000,100
4176,7134,*Grillin & chillin BBQ cook-off,"Waxhaw, NC",NC,10/13/2017,TRUE,12000,100
4177,7204,14th Annual Cookin on the Kaw,"Desoto, KS",KS,10/13/2017,TRUE,12550,100
4178,7211,*Shenandoah Valley BBQ Fest,"Woodstock, VA",VA,10/13/2017,TRUE,6600,100
4179,7318,*Smokin' Blues & BBQ Festival,"Duncanville, TX",TX,10/13/2017,TRUE,,100
4180,7409,*OC BBQ Competition,"Costa Messa, CA",CA,10/13/2017,TRUE,8000,100
4181,7422,*Smoke & Ale Fall Festival,"Chelsea, MI",MI,10/13/2017,TRUE,4000,100
4182,7339,Bay State BBQ Championship,"Monson, MA",MA,10/14/2017,TRUE,2500,100
4183,7400,*Bedouin Brew & Bar-B-Que(JUDGES FULL) (OKBS Qulifyer  ) ,"Muskogee, OK",OK,10/14/2017,TRUE,5500,100
4184,7421,*Nile Beer-B-Q,"Billings, MT",MT,10/14/2017,TRUE,5000,
4185,6969,*Big Buffalo Crossing BBQ Cook-off,"Munfordville, KY",KY,10/20/2017,TRUE,15400,100
4186,7057,*Harper County Bullseye BBQ,"Harper, KS",KS,10/20/2017,TRUE,,100
4187,7061,Smoking in the Foothills Barbecue Competition And Festival,"Lenoir, NC",NC,10/20/2017,TRUE,10000,100
4188,7172,Boo-B-Que,"Rehobeth Beach, DE",DE,10/20/2017,TRUE,10000,
4189,7187,Mid-South BBQ Festival,"Mount Pleasant, TN",TN,10/20/2017,TRUE,10000,
4190,7272,*Ohio Smoked Meat & BBQ Festival,"Nelsonville, OH",OH,10/20/2017,TRUE,7000,
4191,7278,Best of the Midwest BBQ Cook-off,"Union Grove, WI",WI,10/20/2017,TRUE,7000,100
4192,7358,2017 Greenbriar Blaze Off and Senior Q ,"Independence, MO",MO,10/20/2017,TRUE,3000,
4193,7411,*Downtown BBQ Showdown,"Hattiesburg, MS",MS,10/20/2017,TRUE,10000,
4194,7443,*Logandale Fall Festival,"Logandale, NV",NV,10/20/2017,TRUE,5250,98
4195,7340,Ocean Sate BBQ Championship,"West Kingston, RI",RI,10/21/2017,TRUE,2620,98
4196,7438,15th Annual Conecuh Sausage Festival(BACKYARD ONLY),"Evergreen, AL",AL,10/21/2017,FALSE,6000,
4197,6964,Border War Barbeque,"Osawatomie, KS",KS,10/27/2017,TRUE,6050,
4198,7014,Smokin the Fort BBQ & Blue Grass Festival,"Fort Gibson, OK",OK,10/27/2017,TRUE,6900,
4199,7450,Jack Daniel's World Championship Invitation Barbecue (JUDGES BY INVITATION ONLY),"Lynchburg, TN",TN,10/27/2017,FALSE,,
4200,7451,Jack Daniel's World Championship Shade Tree Contest (BACKYARD),"Lynchburg, TN",TN,10/27/2017,FALSE,,
